id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
132992,radially related,مرتبطة شعاعيا,apparenté radicalement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132992,,,True,True
132993,radian,راديان,radian,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132993,,,True,True
132994,radical,جذري، أساسي,radical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132994,,,True,True
132995,radical axis,محور أساسي,axe radical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132995,,,True,True
132996,radical center,مركز أساسي,centre radical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132996,,,True,True
132997,radical center of four spheres,مركز أساسي لأربع كرات,centre radical de quatre sphères,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132997,,,True,True
132998,radical center of three circles,مركز أساسي لثلاث دوائر,centre radical de trois cercles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132998,,,True,True
132999,radical expression,عبارة جذرية,expression radicale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132999,,,True,True
133000,radical plane,مستوٍ أساسي,plan radical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133000,,,True,True
133001,radical plane of two spheres,مستوى (ال...) الأساسي لكرتين,plan radical de deux sphères,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133001,,,True,True
133002,radical sign,علامة الجذر,signe radical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133002,,,True,True
133003,radicant; radicand,مجذور,radicande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133003,,,True,True
134354,radio astronomy,فلك (ال...) الراديوي,radio-astronomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134354,,,True,True
134355,radio galaxy,مجرة راديوية,radio-galaxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134355,,,True,True
134356,radio telescope,مرقب راديوي,radio-télescope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134356,,,True,True
133004,radius,نصف قطر,rayon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133004,,,True,True
134357,radius of a circle,نصف قطر دائرة,rayon d'un cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134357,,,True,True
133005,radius of convergence,نصف قطر التقارب,rayon de convergence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133005,,,True,True
133006,radius of curvature,نصف قطر الانحناء,rayon de courbure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133006,,,True,True
133007,radius of gyration,نصف قطر العطالة,rayon de gyration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133007,نصف قطر القصور الذاتي,,True,True
133008,radius of small circle,نصف قطر دائرة صغيرة,rayon de petit cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133008,,,True,True
133009,radius vector,متّجه نصف قطري,rayon vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133009,,,True,True
133010,radix; base,أساس,base,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133010,,,True,True
134358,rainbow,قوس قزح,iris; arc-en-ciel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134358,,,True,True
134359,ram (the); aries,حمل (ال...),le bélier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134359,,,True,True
133011,random number,عدد عشوائي,nombre aléatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133011,,,True,True
133012,random sample,عينة عشوائية,échantillon aléatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133012,,,True,True
133013,random variable,متغير عشوائي,variable aléatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133013,,,True,True
133014,range,مدَى,portée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133014,,,True,True
133015,range of change,مدى التغيير,amplitude de la variation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133015,,,True,True
133016,range of error,مدى الخطأ,dispersion des erreurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133016,,,True,True
133017,range of function,مدى الدالّة,portée d'une fonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133017,,,True,True
133018,range of points,مدى نقاط,rangée de points,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133018,,,True,True
133019,range of variable,مدَى متغيرٍ,portée d'une variable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133019,,,True,True
133020,rank,رتبة,rang,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133020,,,True,True
133021,rank of a matrix,رتبة مصفوفة,rang d'une matrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133021,,,True,True
133022,rate,سعر,taux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133022,,,True,True
133023,rate of change of function,معدل تغير الدالة,taux de variation d'une fonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133023,,,True,True
133024,rate of discount,سعر الخصم,taux d'escompte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133024,,,True,True
133025,rate of interest,سعر الفائدة,taux de l'intérêt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133025,,,True,True
133026,ratio,نسبة,rapport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133026,,,True,True
133027,ratio of homothety,نسبة تحاكٍ,rapport d'une homothétie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133027,,,True,True
133028,ratio of orthogonal projection,نسبة اسقاط قائم,rapport de projection orthogonale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133028,,,True,True
133029,ratio of similarity,نسبة تشابه,rapport de similitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133029,,,True,True
133030,ratio sets,اختبارات النسبة,tests de proportion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133030,,,True,True
133031,rational algebraic function,دالة جبرية قياسية,fonction algébrique rationnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133031,,,True,True
133032,rational equation,معادلة نسبية,équation rationnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133032,,,True,True
133033,rational expression,عبارة مُنطَقة,expression rationnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133033,,,True,True
133034,rational function,دالةٌ مُنطَقة,fonction rationnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133034,,,True,True
133035,rational number,عدد نسبي,nombre rationnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133035,,,True,True
133036,rationalization,حذف الجذور,rationalisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133036,,,True,True
133037,rationalization of equations,إنطاق معادلات,rationalisation d'équations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133037,,,True,True
133038,rationalization of fractions,إنطاق كسور,rationalisation de fractions,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133038,,,True,True
133039,raw statistical data,بيانات احصائية خام,données statistiques brutes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133039,,,True,True
133040,ray,شعاع,rayon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133040,,,True,True
133041,ray center,مركز شعاع,centre de rayon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133041,,,True,True
134360,rays,أشعة,rayons,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134360,,,True,True
133104,re-entrant polygon,مضلع مقعّر,polygone rentrant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133104,,,True,True
133042,reaction,ردّ فعل,réaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133042,,,True,True
133043,real,حقيقي,réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133043,,,True,True
133044,real analysis,تحليل حقيقي,analyse réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133044,,,True,True
133045,real axis,محور حقيقي,axe réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133045,,,True,True
133046,real function,دالة حقيقية,fonction réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133046,,,True,True
133047,real matrix,مصفوفة حقيقية,matrice réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133047,,,True,True
133048,real number,عدد حقيقي,nombre réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133048,,,True,True
133049,real part of a complex number,جزء حقيقي لعدد مركب,partie réelle d'un nombre complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133049,,,True,True
133050,real plane,مستوٍ حقيقي,plan réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133050,,,True,True
133051,real quantity,كمية حقيقية,quantité réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133051,,,True,True
133052,real variable,متغير حقيقي,variable réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133052,,,True,True
133053,reasoning with recurrence,استدلال بالتراجع,raisonnement par récurrence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133053,,,True,True
133054,rebate,تخفيض,rabais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133054,,,True,True
133055,reciprocal,عكسي، مقلوب,réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133055,,,True,True
133056,reciprocal application,تطبيق عكسي,application réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133056,,,True,True
133057,reciprocal bijection,تقابل عكسي,bijection réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133057,,,True,True
133058,reciprocal element,عنصر مقلوب,élément réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133058,,,True,True
133059,reciprocal equation,معادلة مقلوبة,équation réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133059,,,True,True
133060,reciprocal equations,معادلات عكسية,équations inverses,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133060,,,True,True
133061,reciprocal figures,أشكال متعاكسة,figures réciproques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133061,,,True,True
133062,reciprocal function,دالة عكسية,fonction réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133062,,,True,True
133063,reciprocal image,صورة عكسية,image réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133063,,,True,True
133064,reciprocal of a matrix,مقلوب مصفوفة,réciproque d'une matrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133064,,,True,True
133065,reciprocal of a number,مقلوب عددٍ,inverse d'un nombre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133065,,,True,True
133066,reciprocal relation of a relation,علاقة عكسية لعلاقة,relation réciproque d'une relation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133066,,,True,True
133067,reciprocal spiral,حلزون مقلوب,spirale réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133067,,,True,True
133068,reciprocal theorem,مبرهنة عكسيّة,théorème réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133068,,,True,True
133069,reciprocal transformation,تحويل عكسي,transformation réciproque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133069,,,True,True
133070,reciprocally,بالعكس,réciproquement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133070,,,True,True
133071,reciprocally proportional,متناسب عكسيا,inversement proportionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133071,,,True,True
133072,rectangle,مستطيل,rectangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133072,,,True,True
133073,rectangular,مستطيل الشكل,rectangulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133073,,,True,True
133074,rectangular co-ordinates,احداثيات متعامدة,coordonnées rectangulaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133074,,,True,True
133075,rectangular form of a complex number,صيعة متعامدة لعدد مركب,forme rectangulaire d'un nombre complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133075,,,True,True
133076,rectangular hyperbola,قطع زائد قائم,hyperbole équilatérale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133076,,,True,True
133077,rectangular parallelepiped,متوازي مستطيلات,parallélépipède rectangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133077,,,True,True
133078,rectangular prism,منشور قائم,prisme rectangulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133078,,,True,True
133079,rectifiable,قابل للقياس,rectifiable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133079,,,True,True
133080,rectifiable arc,قوس قابل للقياس,arc rectifiable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133080,,,True,True
133081,rectifiable curve,منحن قابل للقياس,courbe rectifiable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133081,,,True,True
133082,rectification,قابلية القياس,rectification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133082,,,True,True
133083,rectilinear angle,زاوية مستقيمية,angle rectiligne; plat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133083,,,True,True
133084,rectilinear co-ordinate system,نظام احداثيات مستقيمية,système de coordonnées rectilignes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133084,,,True,True
133085,rectilinear figure,شكل مستقيمي,figure rectiligne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133085,,,True,True
133086,rectilinear generator,مولّد مستقيمي,générateur rectiligne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133086,,,True,True
133087,rectilinear motion,حركة مستقيمية,mouvement rectiligne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133087,,,True,True
133088,recurrence relation,علاقة تكرار,relation de récurrence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133088,,,True,True
133089,recurring continued fraction,كسر متسلسل دوري,fraction continue périodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133089,,,True,True
133090,recurring decimal,كسر عشري دوري,fraction décimale périodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133090,,,True,True
133091,recurring sequence,متتالية دورية,séquence récurrente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133091,,,True,True
