id,english,arabic,french,german,vt,uatv,has_image,uri
62204,structure,بِنْيَة,structure,Struktur,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62204
62205,structured query language (SQL),لُغَةُ مُسَاءَلَةٍ مُبَنيَنَة,langage de requête structuré,Structured Query Language (SQL),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62205
62206,subdirectory,مَصْنَفَة ٌ فَرْعِيَّة,sous-répertoire,Unterverzeichnis,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62206
62207,subnet,شُبَيْكَة,subnet,Subnetz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62207
62208,subscriber,مُشْتَرِك,abonné,Teilnehmer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62208
62209,subscription,اشْتِرَاك,abonnement,Abonnement,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62209
62210,subscription file,مِلَفّ الاشْتِرَاك,fichier d'abonnés,Abonnementdatei,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62210
62211,suffix,لاحِقَة,suffixe,Suffix,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62211
62212,summary,مُلَخَّص,résumé,Zusammenfassung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62212
62213,supervisor,مُدَبِّر,superviseur,Supervisor,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62213
62214,supplier,مُزَوِّد,fournisseur,Zulieferer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62214
62215,support,سِنَاد,support,Unterstützung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62215
62216,suppression,حَذْفٌ,suppression,Unterdrückung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62216
62217,surf,إٍبْحَار,naviguer,surfen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62217
62218,swap file,مِلَفُّ تبْدِيل,fichier d'échange,Auslagerungsdatei,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62218
62219,swapping,تَبْدِيلَة,swapping,Auslagern,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62219
62220,switch,مُبَدِّل,commutateur,Schalter,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62220
62221,syllabe,مَقْطَع,syllabe,Silbe,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62221
62222,synchronization,تَزَامُن,synchronisation,Synchronisation,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62222
62223,synchronous transmission,إرْسَالٌ مُتَزامِنٌ,transmission synchrone,synchrone Übertragung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62223
62224,synonym dictionary,قَامُوسُ الْمُرَادِفَات,dictionnaire de synonymes,Synonymwörterbuch,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62224
62225,syntax,تَرْكِيب,syntaxe,Syntax,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62225
62226,system,نِظَامٌ,système,System,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62226
62227,system crash,تَوَقُّفٌ طَارِئٌ لِلنِّظَامِ,arrêt du système sur incident,Systemabsturz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62227
62228,system documentation,وَثَائِقُ نِظَام,documentation système,Systemdokumentation,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62228
62229,system program,بَرْنَامَج نِظَام,programme système,Systemprogramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62229
62231,systems analyst,مُحَلِّل أنْظِمَة,analyste systèmes,Systemanalytiker,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62231
62230,system shutdown,إيقَاف تَشْغِيل النِّظَام,arrêt normal du système,Herunterfahren des Systems,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62230
62233,table,جَدْوَلٌ,table,Verzeichnis,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62233
62234,table of contents,جَدْوَلُ الْمُحْتَوَيَات,table des matières,Inhaltsverzeichnis,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62234
62235,tabulation,جَدْوَلَة,tabulation,Tabulierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62235
62236,tag,مَعْلَمٌ,balise,Tag,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62236
62237,tape backup,حِفْظُ فِي شَرِيط,sauvegarde sur bande,Bandsicherung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62237
62238,tape reader,قَارِئَةُ الأشْرِطَة,lecteur de bandes,Bandleser,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62238
62239,target,هَدَفٌ,cible,Ziel,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62239
62240,targeting,تَوَجُّه,targetting,Targeting,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62240
62241,task,مُهِمَّة,tâche,Task,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62241
62242,taskbar icon,أَيْقُونَة شَريط الْمُهِمَّات,icône de bar de tâches,Taskleistensymbol,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62242
62243,teachware,بَرْمَجِيَّةٌ تَعْلِيمِيَّة,didacticiel,Teachware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62243
62244,technical manual,كُتَيِّب تِقْنِيّ,manuel technique,technisches Handbuch,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62244
62245,technology,تِقَانَة,technologie,Technologie,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62245
62246,telecommunication,اتِّصَالٌ بُعْدِيٌّ,télécommunication,Telekommunikation,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62246
62247,telecomputing,حَاسُوبِيَّات بُعْدِيَّة,téléinformatique,Telecomputing,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62247
62248,teleconference,مُحَاوَرَةٌ بُعْدِيَّة,téléconférence,Telefonkonferenz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62248
62249,telecopier,نَاسُوخ,télécopieur,Fernkopierer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62249
62250,telefax,نَسْخٌ عَن بُعد,télécopie,Telefax,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62250
62251,teleinformatics,حَاسُوبِيَّات بُعْدِيَّة,téléinformatique,Teleinformatik,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62251
62252,telematics,حَاسُوبِيَّات بُعْدِيَّة,télématique,Telematik,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62252
62253,teleprocessing,مُعَالَجَةٌ عَنْ بُعد,télétraitement,Fernverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62253
62254,teletype,طَابِعَةٌ بُعْدِيَّة,téléscripteur,Fernschreiber,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62254
62255,terminal,مِطْرَاف,terminal,Terminal,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62255
62256,test,فَحْص,test,Test,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62256
62257,test data,مُعْطَيَاتُ رَوْز,données de test,Testdaten,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62257
62258,test data set,مَجْمُوعَة مُعْطَيَات لِلْفَحْص,jeu d'essai,Testdatensatz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62258
62259,text,نَصّ,texte,Text,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62259
62260,text file,مِلَفّ نَصِّيٌّ,fichier texte,Textdatei,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62260
62261,text processing,مُعَالَجَةُ النُّصُوص,traitement de textes,Textverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62261
62262,textual,نَصيّ (ملف),textuel,textuell,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62262
62263,thermal printer,طَابِعَةٌ حَرَارِيَّة,imprimante thermique,Thermodrucker,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62263
62264,thesaurus,مَكْنَزٌ,thésaurus,Thesaurus,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62264
62265,three-dimensional scanner,مِفْرَاسٌ ثُلاثِيُّ الأبْعَاد,scanner à trois dimensions,3D-Scanner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62265
62266,threshold,عَتَبَة,seuil,Schwellwert,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62266
62267,throughput,صَبِيب,débit,Durchsatz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62267
62268,tilde,تِلْدَة,tilde,Tilde,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62268
62270,time-out,تَمْهِيلٌ,temporisation,Zeitüberschreitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62270
62271,timer,وَقَّاتَة,horloge,Timer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62271
62269,time sharing,تَقَاسُم الْوَقْت,partage de temps,Zeitteilverfahren,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62269
62232,T network,شَبَكَةٌ عَلَى شَكْل الْحَرْف اللاتيني 'تي',réseau en T,T-Netzwerk,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62232
62272,tool,أَدَاةٌ,outil,Tool,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62272
62273,toolbar,شَرِيطُ أدَوَات,barre d'outils,Symbolleiste,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62273
62274,toolbox,عُلْبَةُ أَدَوَات,boîte à outils,Werkzeugkasten,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62274
62275,toolkit,عُلْبَةُ أَدَوَات,boîte à outils,Toolkit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62275
62276,track down,تَعَقُّبُ مَسَار,rechercher,auffinden,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62276
62277,training package,بَرْمَجِيَّةٌ تَعْلِيمِيَّة,didacticiel,Trainingspaket,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62277
62278,transducer,مُحَوْصِلٌ,transducteur,Wandler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62278
62279,transfer,نَقْل,transfert,Transfer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62279
62280,transfer rate,سُرْعَةُ النَّقْل,taux de transfert,Transferrate,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62280
62281,translation,تَرْجَمَةٌ,traduction,Übersetzung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62281
62282,translator,مُتَرْجِم,traducteur,Übersetzer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62282
62283,transmission,إِرْسَال,transmission,Übertragung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62283
62285,transmission control protocol/ internet protocol (TCP/IP),بُرُوتُوكُول التَّحَكُّمِ فِي الإرْسَال / بُرُوتُوكُول إنْتِرْنِيت (تي سي بي/آي بي),protocole de contrôle de transmission/ protocole internet (TCP/IP),Transmission Control-Protokoll/Internetprotokoll (TCP/IP),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62285
62284,transmission control protocol (TCP),بُرُوتُوكُول التَّحَكُّمِ فِي الإرْسَال,protocole de contrôle de transmission,Transmission Control-Protokoll (TCP/IP),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62284
62286,transmission error,غَلَطٌ فِي إِرْسَال,erreur de transmission,Übertragungsfehler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62286
62287,tree-like structure,بِنْيَةٌ شَجَرِيَّة,structure arborescente,baumähnliche Struktur,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62287
62288,trip,أَطْلَقَ,déclencher,Fehler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62288
62289,trivial file transfer protocol (TFTP),برُوتوكول مُبَسَّط لِنَقْلِ الْمِلَفَّات,protocole banal de transfert de fichiers,Trivial File Transfer-Protokoll (TFTP),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62289
62290,troubleshooting,مُسَاعَفَة,dépannage,Fehlerbehebung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62290
62291,truncation,بَتْر,troncature,Abschneiden,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62291
62292,turnover speed,سُرْعَةُ الدَّوَرَان,vitesse de rotation,Durchsatzgeschwindigkeit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62292
62293,two-way sort,فَرْزٌ عَلَى حَقلَيْن,tri à deux voies,2-Wege-Merge-Sortierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62293
62294,type,رَقَنَ,taper,eingeben,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62294
62295,type font,طَقم الْمَحَارِف,police de caractères,Schriftart,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62295
62296,type style,نَوْع الْمِحْرَف,style du caractère,Schriftstil,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62296
62297,under construction,قَيْد الْبِنَاء,en chantier,im Aufbau,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62297
62298,underline,سَطَّرَ,souligner,unterstreichen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62298
62299,undetected,غَيْرُ مُسْتَكْشَف,non détecté,unerkannt,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62299
62300,undo,إِلْغَاء,annuler,rückgängig machen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62300
62301,unformatted disk,قُرْصٌ غَيْرُ مُشَوْكَل,disque non formaté,unformatierter Datenträger,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62301
62302,unicode,يونيكُود,unicode,Unicode,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62302
62303,uniform resource locator (URL),مُمَوْقِعُ المَوَارِدِ المُتَجَانس,localisateur uniforme de ressources (URL),Uniform Resource Locator (URL),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62303
62304,uninstall,إِزَالَة,désinstaller,deinstallieren,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62304
62305,universal naming convention,اتِّفَاقِيَّةٌ عَامَّةٌ للتَّسْمِيَّة,convention universelle d'affectation de noms,Universal Naming Convention,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=62305
