term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-37-48,inauguration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-48,تدشين,"Zugtaufe, f",inauguration,inauguración,"inauguration, f",inaugurazione,イノギュレーション,첫운행,"inauguracja, f",inauguração,初运行
811-37-49,intermediate node,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-49,نقطة وسطية,"Zwischenknoten, m",intermediate node,nodo intermediario,"nœud intermédiaire, m",nodo intermedio,中間ノード,중간 노드,"węzeł pośredni, m",nó intermédio,中间节点
811-37-50,line unit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-50,وحدة الخط,"Leitungseinheit, f",line unit,unidad de línea,"unité de ligne, f",unità di linea,ラインユニット,회선 장치,"jednostka liniowa, f",unidade de linha,线路单元
811-37-51,linear topology,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-51,البنية الخطية,"Linientopologie, f",linear topology,topología lineal,"topologie linéaire, f",topologia lineare,リニアトポロジ,선형 망형태,"topologia liniowa, f",topologia linear,线形拓扑
811-37-52,link address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-52,عنوان الربط,"Sicherungsschicht-Adresse, f",link address,dirección de enlace,"adresse de liaison, f",indirizzo del link,リンクアドレス,연결 주소,"adres łącza, m",endereço de ligação,链路地址
811-37-53,link control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-53,التحكم في الربط,"Sicherungsschicht-Steuerung, f",link control,control de enlace,"contrôle de liaison, m",controllo del link,リンク制御,연결 제어,"sterowanie łączem danych, n",controlo de ligação,链路控制
811-37-54,link data,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-54,بيانات الربط,"Sicherungsschicht-Daten, pl",link data,datos de enlace,"données de liaison, f",dati del link,リンクデータ,연결 자료,"dane przesyłane przez warstwę łącza, f pl",dados de ligação,链路数据
811-37-55,link header,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-55,مجمع البيانات,"Sicherungsschicht-Header, m",link header,cabecera de enlace,"en-tête de liaison, m",intestazione del link,リンクヘッダ,연결 머릿말,"nagłówek łącza, m",cabeçalho de ligação,链路报头
811-37-56,link layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-56,طبقة الربط,"Sicherungsschicht, f",link layer,capa de enlace,"couche de liaison, f",livello di link,リンク層,연결 계층,"warstwa łącza danych, f",camada de ligação,链路层
811-37-57,link layer lnterface,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-57,تداخل فى طبقة الإتصال,"Sicherungsschicht-Schnittstelle, f",link layer lnterface,interfaz de la capa de enlace,"interface de couche de liaison, f",interfaccia livello di link,リンク層インタフェース,연결 계층 인터페이스,"interfejs pomiędzy warstwami, m",interface de camada de ligação,链路层接口
811-37-58,link layer management,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-58,إدارة طبقة الإتصال,"Sicherungsschicht-Management, n",link layer management,gestión de la capa de enlace,"gestion de couche de liaison, f",gestione del livello di link,リンク層マネジメント,연결 계층 관리,"zarządzanie warstwami łącza, n",gestão da camada de ligação,链路层管理
811-37-59,little-endian,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-59,منهجية تخزين أو نقل البيانات,"Little-Endian, n",little-endian,little-endian,"little-endian, mpetit-boutiste, m",little-endian,リトルエンディアン,작은 엔디안,"cienkokońcowość, <forma zapisu danych, w której mniej znaczący bajt umieszczony jest jako pierwszy> n",ordenação de dados crescentelittle-endian,小开端
811-37-60,"local area network, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-60,"شبكة محلية, <فى شبكة إتصالات القطار>","lokales Netzwerk, <in einem Zug-Kommunikationsnetzwerk> nLAN, <in einem Zug-Kommunikationsnetzwerk> n","local area network, <in a train communication network>LAN, <in a train communication network>","red de área local, <en una red de comunicación ferroviaria>","réseau local, <dans un réseau embarqué de train> mLAN, <dans un réseau embarqué de train> m",rete localeLAN,"ローカルエリアネットワーク, <TCN>","근거리 통신망, <열차 통신망>랜, <열차 통신망>","siec lokalna, <dot. sieci łączności pociągu> f","rede local, <numa rede de comunicação ferroviária>LAN","局域网, <列车通信网络>LAN, <列车通信网络>"
811-37-61,logical address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-61,عنوان منطقى,"logische Adresse, f",logical address,dirección lógica,"adresse logique, f",indirizzo logico,論理アドレス,논리 주소,"adres logiczny, m",endereço lógicoendereço digital,逻辑地址
811-37-62,master,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-62,رئيسى,"Master, m",master,maestro,"maître, m",master,マスタ,주 장치,"urządzenie master, nurządzenie nadrzędne, n",mestre,主设备
811-37-63,master frame,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-63,إطار رئيسى,"Master-Frame, m",master frame,marco maestro,"trame maître, f",master frame,マスタフレーム,주 장치 틀주 장치 프레임,"ramka nadrzędna, <przesłana przez urządzenia master> f",trama mestre,主帧
811-37-64,message data,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-64,بيانات مرسلة,"Nachrichtendaten, pl",message data,datos de mensaje,"données de messagerie, f",dati dei messaggi,メッセージデータ,메시지 자료,"dane wiadomości, f pl",dados da mensagem,消息数据
811-37-65,"messenger, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-65,موصل الرسالة,"Messenger, <in einem Zug-Kommunikationsnetzwerk> m","messenger, <in a train communication network>","mensajero, <en una red de comunicación ferroviaria>","messager, <dans un réseau embarqué de train> m","messaggeria, <in una rete di comunicazione dei treni>","メッセンジャー, <TCN>","메신저, <열차 통신망>","komunikator, <w sieci łączności pociągu> m","mensageiro, <numa rede de comunicação ferroviária>","信使, <列车通信网络>"
811-37-66,multicast,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-66,متعدد الإرسال,"Multicast, n",multicast,multidifusión,"distribution, f",multicast,マルチキャストグループ同報,다중 동보멀티캐스트,"rozsyłanie grupowe, n",distribuição,多播
811-37-67,MVB,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-67,قضيب ناقل متعدد الوظائف,"MVB, mMultifunction Vehicle Bus, m",MVBmultifunction vehicle bus,MVB,"MVB, mbus de véhicule multifonctions, m",MVBbus di veicolo multifunzione,MVBマルチファンクションビークルバス,다기능 차량 버스,"wielofunkcyjna szyna danych pojazdu, fMVB, <doty. Sieci łączności zestawu pojazdowego>",barramento de veiculo multifunçõesMVB,多功能车辆总线MVB
811-37-68,"network, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-68,"الشبكة, <فى شبكة إتصالات القطار>","Netzwerk, <in einem Zug-Kommunikationsnetzwerk> n","network, <in a train communication network>","red, <en una red de comunicación ferroviaria>","réseau, <dans un réseau embarqué de train> m","rete, <in una rete di comunicazione dei treni>","ネットワーク, <TCN>","망, <열차 통신망>네트워크","sieć, <dot. sieci łączności pociągu> f","rede, <numa rede de comunicação ferroviária>","网络, <列车通信网络>"
811-37-69,network address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-69,عنوان الشبكة,"Netzwerkadresse, f",network address,dirección de red,"adresse réseau, f",indirizzo della rete,ネットワークアドレス,망 주소네트워크 주소,"adres sieci, m",endereço de rede,网络地址
811-37-70,network device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-70,جهاز الشبكة,"Netzwerkgerät, n",network device,dispositivo de red,"dispositif réseau, m",dispositivo di rete,ネットワークデバイス,망 장치네트워크 장치,"urządzenie sieciowe, n",dispositivo de rede,网络设备
811-37-71,network header,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-71,رأس الشبكة,"Netzwerk-Header, m",network header,cabecera de red,"en-tête réseau, m",intestatario della rete,ネットワークヘッダ,망 머릿말네트워크 머릿말,"nagłówek warstwy sieci, mnagłówek sieci, m",cabeçalho de rede,网络报头
811-37-72,network layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-72,طبقة الشبكة,"Vermittlungsschicht, f",network layer,capa de red,"couche de réseau, f",livello di network,ネットワーク層,망 계층네트워크 계층,"warstwa sieciowa, f",camada de rede,网络层
811-37-73,"network management, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-73,"إدارة الشبكة, <فى شبكة إتصالات القطار>","Netzwerk-Management, <in einem Zug-Kommunikationsnetzwerk> n","network management, <in a train communication network>","gestión de red, <en una red de comunicación ferroviaria>","gestion de réseau, <dans un réseau embarqué de train> f","network management, <in una rete di comunicazione dei treni>",ネットワークマネジメント,"망 관리, <열차 통신망>네트워크 관리","zarządzanie siecią pociągu, n","gestão de rede, <numa rede de comunicação ferroviária>","网络管理, <列车通信网络>"
811-37-74,"node, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-74,"نقطة إتصال, <فى شبكة إتصالات القطار>","Knoten, <in einem Zug-Kommunikationsnetzwerk> m","node, <in a train communication network>","nodo, <en una red de comunicación ferroviaria>","nœud, <dans un réseau embarqué de train> m","nodo, <in una rete di comunicazione dei treni>",ノード,"노드, <열차 통신망>","węzeł, <w sieci łączności pociągu> m","nó, <numa rede de comunicação ferroviária>","节点, <列车通信网络>"
811-37-75,node address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-75,عنوان نقطة الإتصال,"Knotenadresse, f",node address,dirección de nodo,"adresse de nœud, f",indirizzo del nodo,ノードアドレス,노드 주소,"adres węzła, m",endereço de nó,节点地址
811-37-76,node descriptor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-76,واصف نقطة الإتصال,"Knotenbeschreiber, m",node descriptor,descriptor de nodo,"descripteur de nœud, m",descrittore  del nodo,ノード記述子,노드 기술자,"wskaźnik węzła, midentyfikator węzła, m",descritor de nó,节点描述符
811-37-77,node directory,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-77,دليل نقطة الإتصال,"Knotenverzeichnis, n",node directory,directorio de nodo,"répertoire de nœud, mtable de noeud, f",tabella indirizzi di nodo,ノードディレクトリ,노드 목록,"wspołrzędne węzła, f pl",diretoria de nó,节点目录节点号码簿
811-37-78,node key,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-78,مفتاح نقطة الإتصال,"Knotenschlüssel, m",node key,clave de nodo,"clé de nœud, f",identificativo del nodo,ノードキー,노드 키,"identyfikator węzła, mklucz węzła, m",chave de nó,节点密钥
811-37-79,open train,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-79,قطار ذو نظام تشغيل مرن,"freigebildeter Zug, m",open train,tren abierto,"train à composition variable, m",treno aperto,オープントレイン,개발식 열차,"pociąg złożony z doczepianych (odczepianych) wagonów, m",comboio de composição variávelcomposição aberta,开式列车
